station_name,station_id,real_time,active?,owner,owner_2,maintainer,project,latitude,longitude,elevation_ft,transmit_time,mesowest_link,station_type,hydrologic,weather,coastal,experimental_plot,seismometer,satellite,precipitation,temperature,data_provider,dew_point,wind,visability,sky_conditions,sea_level_pressure,wave_swell_height,altimeter_reading,snow_amount,heated,seasonal,reliable_forcsting,precip_reliable,temp_reliable,wind_reliable,dewpoint_reliable,additional_information,web_link,contact_person,contact_email,device_specific_details
"Taku River, Moose Creek, 117",148,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53125,-133.761,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Moose Creek, 4",147,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53233,-133.759,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Moose Creek, 2",145,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53311,-133.759,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Moose Creek, 111",143,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53429,-133.762,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Moose Creek, 112",142,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.5351,-133.76,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Moose Creek, 113",140,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53553,-133.758,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Moose Creek, 114",137,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53581,-133.756,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Moose Creek, 115",134,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53614,-133.751,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Moose Creek, 116",135,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53614,-133.749,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Roy's, 7",132,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53631,-133.737,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Roy's, 8",131,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53668,-133.736,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Roy's, 9",130,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53695,-133.734,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Roy's, 10",129,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.53719,-133.733,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
Taku River near Juneau,TKUA2,Yes,Active,U.S. Department of the Interior,U.S. Geological Survey,,Unknown,58.5386,-133.7,30,Unknown,Unknown,Stream Gauge,Yes,No,No,No,No,No,Yes,Yes,National Weather Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown
Taku River NR Juneau AK,TKUA2,Unknown,Active,U.S. Geological Survey,,,Hydrometeorological Automated Data System,58.53861,-133.7,62,Unknown,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=TKUA2&unit=0&time=LOCAL,Stream Gauge,Yes,No,No,No,No,No,Yes,Yes,U.S. Geological Survey,Yes,Yes,No,No,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"Temp F, Dew Point F, Wet bulb temp F, Relative Humidity %, Wind Speed mph, Wind Direction, Pressure in, Altimeter in, Water Temp F, Precipitation accumulated in",https://waterdata.usgs.gov/monitoring-location/15041200/#parameterCode=00065&period=P7D&showMedian=false,Jeff Conaway,jconaway@usgs.gov,Unknown
Little Island,LIXA2,Yes,Active,Marine Exchange of Alaska,,,Unknown,58.540085,-135.047149,10,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,No,Unknown,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,https://www.weather.gov/wrh/timeseries?site=LIXA2&hours=72,Unknown,Unknown,Unknown
"Taku River, Canyon Island, 120",128,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.54082,-133.71,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Canyon Island, 119",127,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.54139,-133.709,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Canyon Island, 121",56,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.54182,-133.712,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Canyon Island, 118",126,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.54183,-133.708,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Eagle River 1, Installation 43, Plot 3070",125,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),58.54867,-134.798,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,GPS point collected 12/2018 using Garmin
"Eagle River 1, Installation 43, Plot 3080",124,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),58.54879,-134.797,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn using distance/azimuth from 3070
"Eagle River 1, Installation 43, Plot 3090",123,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),58.54883,-134.796,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn using distance/azimuth from 3070
"Eagle River 1, Installation 43, Plot 3100",122,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),58.54927,-134.798,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn using distance/azimuth from 3070
Taku River,TAKA2,Unknown,Inactive,Unknown,,,Remote Automated Weather Station,58.57777,-133.66916,Unknown,Unknown,Unknown,Weather Station,Unknown,Unknown,No,No,No,No,Unknown,Unknown,National Weather Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown
"Taku River, Boundary Creek, 109",121,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.58338,-133.667,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Boundary Creek, 102",120,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.58392,-133.667,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Boundary Creek, 107",119,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.58432,-133.668,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Boundary Creek, 105",118,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.58438,-133.666,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Boundary Creek, 106",117,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.58443,-133.665,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Boundary Creek, 104",116,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.58488,-133.665,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Boundary Creek, 108",115,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.58489,-133.669,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Boundary Creek, 103",114,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.58533,-133.663,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Taku River, Boundary Creek, 101",113,Unknown,Inactive,U.S. Forest Service,,,Spruce Beetle Plots,58.5858,-133.664,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Elizabeth Graham,elizabeth.e.graham@usda.gov,PLGR GPS
"Lituya Bay, Glacier Bay ",LBWA2,Yes,Active,National Park Service,The Bureau of Land Management,,Remote Automated Weather Station,58.627,-137.658,12,Unknown,Unknown,Weather Station,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,No,https://www.weather.gov/wrh/timeseries?site=LBWA2&hours=72,Unknown,Unknown,Unknown
Junuea Icefield at Camp 10-Nunatek Chalet,TGCA2,Yes,Active,University of Alaska Southeast,,,Unknown,58.647,-134.2064,3800,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,No,Unknown,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown
"Echo Cove, Juneau, ",547,Unknown,Active,U.S. Forest Service,,,Yellow-cedar common garden,58.65378,-134.89,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,16 genetic seedlots planted as 1600 seedlings,Unknown,David D'Amore,david.v.damore@usda.gov,"Coordinate for strip corners taken with Garmin, points displayed on orthophoto, and polygon digitized using corners & photo."
"Brady Icefield, Glacier Bay",GBFA2,Yes,Active,National Park Service,,,Remote Automated Weather Station,58.662544,-136.83642,2600,Unknown,Unknown,Weather Station,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown
Davies Creek valley,DCVA2,Yes,Active,U.S. Forest Service,,,Davis,58.6728,-134.8553,314,Unknown,Unknown,Experimental Plot,No,No,No,Yes,No,No,Yes,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Yes,Yes,Yes,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown
Berners Bay Federal Aviation Administration,Z23WC,Yes,Active,Federal Aviation Administration,,,Unknown,58.67996,-134.94045,Unknown,Unknown,Unknown,Weather Station,Unknown,Yes,No,No,No,No,Unknown,Yes,National Weather Service,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown
Davies Creek ridge,DCRA2,Yes,Active,U.S. Forest Service,,,Davis,58.6935,-134.8505,2292,Unknown,Unknown,Experimental Plot,No,No,No,Yes,No,No,Yes,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Yes,Yes,Yes,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown
Davies Creek Snow Telemetry,DCSA2,Yes,Active,U.S. Forest Service,,,Davis,58.6966,-134.8644,2100,Unknown,Unknown,Snow Telemetry (SNOTEL) Network,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown
"Lone Island, Glacier Bay",GLIA2,Yes,Active,National Park Service,The Bureau of Land Management,,Remote Automated Weather Station,58.7219,-136.29498,20,Unknown,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=GLIA2&unit=0&time=LOCAL,Weather Station,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,"1.7m Temp F, 2.0m Relative Humidity %, 3.2m Wind Speed mph, 3.2 Wind Gust mph, Wind Direction, Solar Radiation W/m*m, Precipitation accumulated in, Snow depth in",https://www.weather.gov/wrh/timeseries?site=GLIA2&hours=72,Unknown,Unknown,Unknown
Berners Bay Remote Automated Weather Station,BEBA2,Yes,Active,U.S. Forest Service,The Bureau of Land Management,,Remote Automated Weather Station,58.775,-135.033,180,Unknown,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=BEBA2&unit=0&time=LOCAL,Weather Station,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Yes,Yes,Yes,Yes,Yes,"Temp F, Dew Point F, Wet bulb temp F, Relative Humidity %, Wind Speed mph, Wind Gust mph, Wind Direction, Solar Radiation W/m*m, Precipitation accumulated in Battery voltage volt",https://www.weather.gov/wrh/timeseries?site=BEBA2&hours=72,Unknown,Unknown,Unknown
Camp 18 at Vaughn Lewis Ice Fall,LVIA2,Yes,Active,University of Alaska Southeast,,,Unknown,58.835,-134.2766,5500,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,No,Unknown,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown
Kensington Mine Valley,KMVA2,Yes,Active,Private,,,Unknown,58.8451,-135.05014,996,Unknown,Unknown,Unknown,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown
Kensington Mine Ridge,KMRA2,Yes,Active,Private,,,Unknown,58.8458,-135.06148,2267,Unknown,Unknown,Unknown,Unknown,Yes,No,No,No,No,Unknown,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,No,No,Unknown,Unknown,Unknown,Unknown
Antler R BL Antler LK NR Auke Bay AK,15055500,Unknown,Active,U.S. Geological Survey,,,Unknown,58.85162387,-134.710401,Unknown,Unknown,N/A,Stream Gauge,Yes,No,No,No,No,No,Unknown,Unknown,U.S. Geological Survey,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Discharge (ft3/s),https://waterdata.usgs.gov/monitoring-location/15055500/#parameterCode=00065&period=P7D&showMedian=false,Jeff Conaway,jconaway@usgs.gov,Unknown
Antler River near Auke Bay,AAKA2,Yes,Active,U.S. Geological Survey,,,Unknown,58.851944,-134.708611,85,Unknown,Unknown,Stream Gauge,Yes,No,No,No,No,No,Unknown,Unknown,National Weather Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown
Glacier Bay Queen Inlet,GLAA2,No,Inactive,National Oceanic and Atmospheric Administration,"National Environmental Satellite, Data, and Information Service",,Geostationary Satellite Server,58.9069,-136.5842,Unknown,Unknown,Unknown,Geostationary Satellite,No,No,No,No,No,Yes,Unknown,Unknown,National Weather Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown
Glacier Bay Queen Inlet,GQIA2,Yes,Active,National Park Service,The Bureau of Land Management,,Unknown,58.9173,-136.585,1045,Unknown,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=HHKA2&unit=0&time=LOCAL,Unknown,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,"2.0m Temp F, 2.0 Dew Point F, 2.0 Wet bulb temp F, 2.0 Relative Humidity %, 3.3 Wind Speed mph, 3.3m Wind Gust mph, 3.3 Wind Direction, Solar Radiation W/m*m, Precipitation accumulated in, Snow depth in , Quality Control",https://www.weather.gov/wrh/timeseries?site=GQIA2&hours=72,Unknown,Unknown,Unknown
Eldred Rock,ERO,Yes,Active,National Weather Service,Federal Aviation Administration,,Unknown,58.971,-135.22,0,:00,Unknown,Weather Station,Yes,Yes,No,No,No,No,Unknown,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,https://www.weather.gov/wrh/timeseries?site=EROA2&hours=72,Unknown,Unknown,Unknown
Eldred Rock Federal Aviation Administration,EROWC,Yes,Active,Federal Aviation Administration,,,Unknown,58.97123,-135.22078,Unknown,Unknown,Unknown,Weather Station,Unknown,Yes,No,No,No,No,Unknown,Yes,National Weather Service,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown
