"Limited Access Document: To add information, please make comments. If you have questions about the document, please contact Ella Neumann at eneumann@sitkascience.org Document created using information provided by state and federal agencies, tribes, municipalities, and other organizations throughout Southeast Alaska.

GIS files, .csv files, and other information available on the SSSC Github Page: https://github.com/Sitka-Sound-Science-Center/southeast_monitoring_locations ",,,,NWS Fields,,,,,,,,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,,,,,,,,,,,,,,,
"Experiment 3 (25-35 years), POW Luck Point, ",454,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.98304,-132.782,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 572020505. Five, 1/5-acre permanent plots are installed in each treatment unit. The control & 1:2 pruning treatments each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 1 (0-5 years), POW Naukati, ",455,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.90626,-133.088,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 571020174. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 1 (0-5 years), POW Overview E, ",456,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.70683,-132.55,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 586010076. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 1 (0-5 years), POW Overview W, ",457,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.71134,-132.568,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 586010075. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 4 (<35 years), POW Ratz, ",458,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.8629,-132.657,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 583030577. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
"Experiment 2 (15-25 years), POW Red Bay, ",459,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,56.28608,-133.347,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 532030520. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 4 (<35 years), POW Rio Beaver, ",460,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.61945,-132.782,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 597240501. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
"Experiment 4 (<35 years), POW Sal, ",461,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.81538,-132.534,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 584020574. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
"Koiangles, Installation 16, Plot 1600",462,Cooperative Stand-Density Study (CSDS),,,US Forest Service,54.82075,-132.697,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Harris, Unit 2, ",463,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.46092,-132.794,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Harris, Unit 4, ",464,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.45893,-132.794,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Harris, Unit 5, ",465,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.45996,-132.789,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Harris, Unit 1, ",466,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.46293,-132.794,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Harris, Unit 3, ",467,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.45939,-132.796,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Maybeso, Unit 1, ",468,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.49932,-132.684,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Maybeso, Unit 5, ",469,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.49919,-132.694,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Naukati, Unit 1, ",470,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.89563,-133.239,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Naukati, Unit 2, ",471,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.89499,-133.242,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Naukati, Unit 3, ",472,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.8969,-133.239,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Naukati, Unit 5, ",473,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.89922,-133.239,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Maybeso, Unit 2, ",474,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.49893,-132.688,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Maybeso, Unit 3, ",475,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.49966,-132.69,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,
"Maybeso Valley, Installation 1, Plot 105",476,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.50107,-132.684,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Maybeso, Unit 4, ",477,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.49763,-132.684,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,map updated Aug 07
"Naukati, Unit 4, ",478,Prince of Wales Commercial Thinning (POW-CT),,,US Forest Service,55.89817,-133.241,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Field traverses by POW RD staff and later updated with differentially corrected GPS points taken by FSL staff and orthophoto reference,,,,,,,,map updated 8/26/08 w/ corr gps
"Experiment 1 (0-5 years), Baranof Appleton E, ",479,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,57.46444,-135.199,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 293000233. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 1 (0-5 years), Baranof Appleton W, ",480,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,57.46609,-135.21,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,StandID 293000234. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.
"Experiment 3 (25-35 years), Baranof Rodman, ",481,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,57.48372,-135.353,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 292000336. Five, 1/5-acre permanent plots are installed in each treatment unit. The control & 1:2 pruning treatments each have 1 fenced & 1 unfenced deer exclosure."
"Experiment 4 (<35 years), Chichagof Crab Bay, ",482,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,57.7325,-135.433,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 232000020. Four, 1/5-acre permanent plots each in the control, 23x23 PCT, & girdling treatments. Two plots in each slash treatment. No deer exclosures."
"Gravelly Creek, Unit 1, ",483,Second Growth Management Project (SGMP),,,US Forest Service,55.70686,-132.602,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Point updated based on original field maps, TNF 2006 DOQQs, and current (vintage 20teens) SGMP sampling protocols.",,,,,,,,Boundary approximate. Also contains 2 or 3 CSDS plots.
"Thorne Bay, , ",484,Wet Soil Monitoring,,,US Forest Service,55.70171,-132.623,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,David D'Amore,david.v.damore@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Boundary approximate.
"South Margaret Bay, 8077, ",485,Yellow Cedar Steckling,,,US Forest Service,55.67218,-131.651,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Island in Thorne Bay, Installation 101, Plot 3010",486,Taylor Even-Age Plot,,,US Forest Service,55.67269,-132.472,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Differentially corrected GPS point using Trimble ProXT and PFO. Collected 7/30/2015.,,,,,,,,"PDOP high, Location approximate."
"South Margaret Bay, 8075, ",487,Yellow Cedar Steckling,,,US Forest Service,55.65868,-131.635,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Karta Bay, Installation 107, Plot 3070",488,Taylor Even-Age Plot,,,US Forest Service,55.58602,-132.519,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination: drawn from field maps onto TNF DOQQs & used differentially corrected Trimble GPS pts.,,,,,,,,Location approximate.
"Karta Bay, Installation 107, Plot 3080",489,Taylor Even-Age Plot,,,US Forest Service,55.5854,-132.519,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination: drawn from field maps onto TNF DOQQs & used differentially corrected Trimble GPS pts.,,,,,,,,Location approximate.
"Sandy Point, Installation 23, Plot 1850",490,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.55557,-132.535,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Sandy Point, Installation 23, Plot 1860",491,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.555,-132.535,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Sandy Point, Installation 23, Plot 1870",492,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.55475,-132.536,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Sandy Point, Installation 23, Plot 1880",493,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.55429,-132.537,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Maybeso, , ",494,Maybeso Experimental Forest,,,US Forest Service,55.49995,-132.731,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,David D'Amore,david.v.damore@usda.gov,,,Experimental forest boundary taken from TNF GIS layer lstat_alp,,,,,,,,Many ongoing projects. Please contact Mike McClellan or other FSL scientists when planning here.
"Upper Maybeso Valley, Installation 5, Plot 117",495,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.50384,-132.691,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Upper Maybeso Valley, Installation 5, Plot 118",496,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.50342,-132.69,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Maybeso Valley, Installation 1, Plot 102",497,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.49944,-132.681,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Maybeso Valley, Installation 1, Plot 101",498,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.4991,-132.682,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Maybeso Valley, Installation 1, Plot 103",499,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.49847,-132.681,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Maybeso Valley, Installation 1, Plot 104",500,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.4983,-132.682,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Harris River, Installation 2, Plot 1050",501,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.4648,-132.713,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Harris River, Installation 2, Plot 1060",502,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.46444,-132.712,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Harris River, Installation 2, Plot 1070",503,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.4641,-132.713,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Harris River, Installation 2, Plot 1080",504,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.46384,-132.712,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Whistle, Unit 1, ",505,Yellow Cedar Steckling,,,US Forest Service,55.44677,-131.618,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Old Frank's Creek III, Installation 27, Plot 2020",506,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.42719,-132.485,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,Location approximate.
"Experiment 3 (25-35 years), Revilla Same, ",507,Tongass-Wide Young Growth Study (TWYGS),,,US Forest Service,55.79444,-131.593,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth",,,,,,,,"StandID 736010003. Five, 1/5-acre permanent plots are installed in each treatment unit. The control & 1:2 pruning treatments each have 1 fenced & 1 unfenced deer exclosure."
